Book,Chapter,Verse,Text,Version
2SA,17,24,David had reached the town of Mahanaim by the time Absalom and the Israelites had crossed the Jordan.,GNBDC
2SA,17,25,(Absalom had put Amasa in command of the army in the place of Joab. Amasa was the son of Jether the Ishmaelite;,GNBDC
2SA,17,26,Absalom and his men camped in the land of Gilead.,GNBDC
2SA,17,27,"When David arrived at Mahanaim, he was met by Shobi son of Nahash, from the city of Rabbah in Ammon, and by Machir son of Ammiel, from Lodebar, and by Barzillai, from Rogelim in Gilead.",GNBDC
2SA,17,28-29,"They brought bowls, clay pots, and bedding, and also food for David and his men: wheat, barley, meal, roasted grain, beans, peas,",GNBDC
2SA,18,1,"King David brought all his men together, divided them into units of a thousand and of a hundred, and placed officers in command of them.",GNBDC
2SA,18,2,"Then he sent them out in three groups, with Joab and Joab's brother Abishai and Ittai from Gath, each in command of a group. And the king said to his men, “I will go with you myself.”",GNBDC
2SA,18,3,"“You mustn't go with us,” they answered. “It won't make any difference to the enemy if the rest of us turn and run, or even if half of us are killed; but you are worth 10,000 of us. It will be better if you stay here in the city and send us help.”",GNBDC
2SA,18,4,"“I will do whatever you think best,” the king answered. Then he stood by the side of the gate as his men marched out in units of a thousand and of a hundred.",GNBDC
2SA,18,5,"He gave orders to Joab, Abishai, and Ittai: “For my sake don't harm the young man Absalom.” And all the troops heard David give this command to his officers.",GNBDC
2SA,18,6,David's army went out into the countryside and fought the Israelites in the forest of Ephraim.,GNBDC
2SA,18,7,"The Israelites were defeated by David's men; it was a terrible defeat, with 20,000 men killed that day.",GNBDC
2SA,18,8,"The fighting spread over the countryside, and more men died in the forest than were killed in battle.",GNBDC
2SA,18,9,"Suddenly Absalom met some of David's men. Absalom was riding a mule, and as it went under a large oak tree, Absalom's head got caught in the branches. The mule ran on and Absalom was left hanging in mid air.",GNBDC
2SA,18,10,"One of David's men saw him and reported to Joab, “Sir, I saw Absalom hanging in an oak tree!”",GNBDC
2SA,18,11,"Joab answered, “If you saw him, why didn't you kill him on the spot? I myself would have given you ten pieces of silver and a belt.”",GNBDC
2SA,18,12,"But the man answered, “Even if you gave me a thousand pieces of silver, I wouldn't lift a finger against the king's son. We all heard the king command you and Abishai and Ittai, ‘For my sake don't harm the young man Absalom.’",GNBDC
2SA,18,13,"But if I had disobeyed the king and killed Absalom, the king would have heard about it — he hears about everything — and you would not have defended me.”",GNBDC
2SA,18,14,"“I'm not going to waste any more time with you,” Joab said. He took three spears and plunged them into Absalom's chest while he was still alive, hanging in the oak tree.",GNBDC
2SA,18,15,Then ten of Joab's soldiers closed in on Absalom and finished killing him.,GNBDC
2SA,18,16,"Joab ordered the trumpet to be blown to stop the fighting, and his troops came back from pursuing the Israelites.",GNBDC
2SA,18,17,"They took Absalom's body, threw it into a deep pit in the forest, and covered it with a huge pile of stones. All the Israelites fled to their own homes.",GNBDC
2SA,18,18,"During his lifetime Absalom had built a monument for himself in King's Valley, because he had no son to keep his name alive. So he named it after himself, and to this day it is known as Absalom's Monument.",GNBDC
2SA,18,19,"Then Ahimaaz son of Zadok said to Joab, “Let me run to the king with the good news that the",GNBDC
2SA,18,20,"“No,” Joab said, “today you will not take any good news. Some other day you may do so, but not today, for the king's son is dead.”",GNBDC
2SA,18,21,Then he said to his Ethiopian,GNBDC
2SA,18,22,"Ahimaaz insisted, “I don't care what happens; please let me take the news also.”",GNBDC
2SA,18,?,"“Why do you want to do it, my son?” Joab asked. “You will get no reward for it.”",GNBDC
2SA,18,23,"“Whatever happens,” Ahimaaz said again, “I want to go.”",GNBDC
2SA,18,?,"“Then go,” Joab said. So Ahimaaz ran off down the road through the Jordan Valley, and soon he passed the slave.",GNBDC
2SA,18,24,David was sitting in the space between the inner and outer gates of the city. The watchman went up to the top of the wall and stood on the roof of the gateway; he looked out and saw a man running alone.,GNBDC
2SA,18,25,"He called down and told the king, and the king said, “If he is alone, he is bringing good news.” The runner came nearer and nearer.",GNBDC
2SA,18,26,"Then the watchman saw another man running alone, and he called down to the gatekeeper, “Look! There's another man running!”",GNBDC
2SA,18,?,"The king answered, “This one also is bringing good news.”",GNBDC
2SA,18,27,"The watchman said, “I can see that the first man runs like Ahimaaz.”",GNBDC
2SA,18,?,"“He's a good man,” the king said, “and he is bringing good news.”",GNBDC
2SA,18,28,"Ahimaaz called out a greeting to the king, threw himself down to the ground before him, and said, “Praise the",GNBDC
2SA,18,29,“Is the young man Absalom safe?” the king asked.,GNBDC
2SA,18,?,"Ahimaaz answered, “Sir, when your officer Joab sent me, I saw a great commotion, but I couldn't tell what it was.”",GNBDC
2SA,18,30,"“Stand over there,” the king said; and he went over and stood there.",GNBDC
2SA,18,31,Then the Ethiopian,GNBDC
2SA,18,32,“Is the young man Absalom safe?” the king asked.,GNBDC
2SA,18,?,"The slave answered, “I wish that what has happened to him would happen to all your enemies, sir, and to all who rebel against you.”",GNBDC
2SA,18,33,"The king was overcome with grief. He went up to the room over the gateway and wept. As he went, he cried, “O my son! My son Absalom! Absalom, my son! If only I had died in your place, my son! Absalom, my son!”",GNBDC
2SA,19,1,Joab was told that King David was weeping and mourning for Absalom.,GNBDC
2SA,19,2,"And so the joy of victory was turned into sadness for all David's troops that day, because they heard that the king was mourning for his son.",GNBDC
2SA,19,3,"They went back into the city quietly, like soldiers who are ashamed because they are running away from battle.",GNBDC
2SA,19,4,"The king covered his face and cried loudly, “O my son! My son Absalom! Absalom, my son!”",GNBDC
2SA,19,5,"Joab went to the king's house and said to him, “Today you have humiliated your men — the men who saved your life and the lives of your sons and daughters and of your wives and concubines.",GNBDC
2SA,19,6,You oppose those who love you and support those who hate you! You have made it clear that your officers and men mean nothing to you. I can see that you would be quite happy if Absalom were alive today and all of us were dead.,GNBDC
2SA,19,7,Now go and reassure your men. I swear by the,GNBDC
2SA,19,8,"Then the king got up, and went and sat near the city gate. His men heard that he was there, and they all gathered round him.",GNBDC
2SA,19,?,Meanwhile all the Israelites had fled to their own homes.,GNBDC
2SA,19,9,"All over the country they started quarrelling among themselves. “King David saved us from our enemies,” they said to one another. “He rescued us from the Philistines, but now he has fled from Absalom and left the country.",GNBDC
2SA,19,10,"We anointed Absalom as our king, but he has been killed in battle. So why doesn't somebody try to bring King David back?”",GNBDC
2SA,19,11,The news of what the Israelites were saying reached King David.,GNBDC
2SA,19,12,"You are my relatives, my own flesh and blood; why should you be the last to bring me back?”",GNBDC
2SA,19,13,"David also told them to say to Amasa, “You are my relative. From now on I am putting you in charge of the army in place of Joab. May God strike me dead if I don't!”",GNBDC
2SA,19,14,"David's words won the complete loyalty of all the men of Judah, and they sent him word to return with all his officials.",GNBDC
2SA,19,15,"On his way back the king was met at the River Jordan by the men of Judah, who had come to Gilgal to escort him across the river.",GNBDC
2SA,19,16,At the same time the Benjaminite Shimei son of Gera from Bahurim hurried to the Jordan to meet King David.,GNBDC
2SA,19,17,"He had with him a thousand men from the tribe of Benjamin. And Ziba, the servant of Saul's family, also came with his fifteen sons and twenty servants, and they arrived at the Jordan before the king.",GNBDC
2SA,19,18,They crossed,GNBDC
2SA,19,?,"As the king was getting ready to cross, Shimei threw himself down in front of him",GNBDC
2SA,19,19,"and said, “Your Majesty, please forget the wrong I did that day you left Jerusalem. Don't hold it against me or think about it any more.",GNBDC
2SA,19,20,"I know, sir, that I have sinned, and this is why I am the first one from the northern tribes to come and meet Your Majesty today.”",GNBDC
2SA,19,21,Abishai son of Zeruiah spoke up: “Shimei should be put to death because he cursed the one whom the,GNBDC
2SA,19,22,"But David said to Abishai and his brother Joab, “Who asked your opinion? Are you going to give me trouble? I am the one who is king of Israel now, and no Israelite will be put to death today.”",GNBDC
2SA,19,23,"And he said to Shimei, “I give you my word that you will not be put to death.”",GNBDC
2SA,19,25,When Mephibosheth arrived from,GNBDC
2SA,19,26,"He answered, “As you know, Your Majesty, I am crippled. I told my servant to saddle my donkey so that I could ride along with you, but he betrayed me.",GNBDC
